day;BK-Saldo;SystemSell;SystemBuy;ENTRY;EXIT;RLM;SLP;NK-Saldo;holiday;margin;rlm_imputation;exit_imputation;entry_imputation
2019-05-24;;;;;;;511656768;;0;;1318858433.314259;3282532054.153752;5148549555.164869
2019-05-25;;;;;;;506098488;;0;;1138687652.4225316;3351144315.290544;4961845754.415037
2019-05-26;;;;;;;444437088;;0;;1080743016.858508;3370243423.8158216;4758378689.192046
2019-05-27;26726182.0;193645000.0;53254000.0;5024357059.0;3258799078.0;1439704387.0;434125920;-7739910.0;0;-140391000.0;1361061705.5250022;3271833646.816699;4906893426.751238
2019-05-28;17390992.0;41140000.0;104766000.0;4991014707.0;2855363661.0;1508561126.0;540558096;-2305017.0;0;63626000.0;1449015872.4593737;3231174472.939863;4985213103.630429
2019-05-29;29719104.0;118028000.0;11136000.0;5047949416.0;3025473361.0;1463422622.0;630940536;69144095.0;0;-106892000.0;1496078300.6012378;3272890875.708213;5170602266.180564
2019-05-30;40742985.0;147531000.0;0.0;5033267920.0;3462771537.0;1126098667.0;546540624;62015405.0;1;-147531000.0;1146274763.715567;3458264680.259084;4952882731.643483
2019-05-31;52266157.0;198545000.0;2710000.0;5035226459.0;3515255526.0;1230619791.0;423521616;59653641.0;0;-195835000.0;1315077123.0051324;3257667601.182288;4929179819.253776
2019-06-01;15228900.0;74594000.0;8248000.0;4929632925.0;3575218965.0;1077151933.0;318707712;13122192.0;0;-66346000.0;1073940492.6152155;3324119891.340656;4795118813.339306
2019-06-02;29485742.0;79626000.0;0.0;4861786340.0;3620533860.0;1038178432.0;243375312;-9023375.0;0;-79626000.0;1029293687.9764184;3308867056.3253145;4738280923.816554
2019-06-03;35899766.0;183113000.0;14376000.0;4860570879.0;3396651633.0;1355869022.0;228109704;-26075333.0;0;-168737000.0;1295349954.4623551;3226639024.82186;4873474692.100903
2019-06-04;17460701.0;61728000.0;5380000.0;4778471561.0;3260922288.0;1330073894.0;216709560;-39754032.0;0;-56348000.0;1299151830.1407945;3178759658.468408;4826334391.511575
2019-06-05;20800929.0;34992000.0;40000.0;4512577512.0;3009848282.0;1308534620.0;198770712;-30470972.0;0;-34952000.0;1288248278.5017574;3158348063.672436;4850985945.497733
2019-06-06;-10160948.0;0.0;0.0;4494167747.0;2818867485.0;1422885359.0;252972264;-37822494.0;0;0.0;1360104286.7797415;3156396850.4349527;4802163811.345596
2019-06-07;-9404510.0;0.0;105296000.0;4631802704.0;3033244986.0;1293138252.0;259067328;-28260381.0;0;105296000.0;1279331332.7280698;3204474468.677593;4797266186.623399
2019-06-08;17142981.0;0.0;0.0;4579339505.0;3200398859.0;1035533411.0;316702512;-6615017.0;0;0.0;1081004939.6953225;3239035450.3400564;4746026343.374909
2019-06-09;56500986.0;23177000.0;0.0;4588712289.0;3226841665.0;1000093008.0;319049040;25858780.0;0;-23177000.0;1111740882.191742;3244557961.130058;4724175893.474797
2019-06-10;25643153.0;68349000.0;0.0;4599157205.0;3237817716.0;1089368653.0;305167392;28961878.0;1;-68349000.0;1104452910.4264276;3344641901.298538;4801882863.771451
2019-06-11;22692457.0;27558000.0;0.0;4799475977.0;3077321922.0;1402514753.0;312656040;24528971.0;0;-27558000.0;1396057772.9197392;3107372894.4189124;4811815848.648551
2019-06-12;5210382.0;116080000.0;0.0;4838843007.0;3197474013.0;1439422601.0;303176208;-5209062.0;0;-116080000.0;1422809989.090449;3126153016.2924323;4930643830.099604
2019-06-13;-17224252.0;47113000.0;0.0;4886445336.0;3214394947.0;1435630836.0;291193248;-5050768.0;0;-47113000.0;1328536256.695963;3096794638.0060606;4745968185.056479
2019-06-14;12225899.0;96000000.0;74630000.0;4731765478.0;3100199708.0;1378848840.0;252400560;-3004283.0;0;-21370000.0;1265462456.2864788;3144450603.0936003;4668503631.439377
2019-06-15;7431397.0;0.0;11070000.0;4892735295.0;3505802121.0;1115279652.0;243566208;-4093707.0;0;11070000.0;1095152713.9554172;3217906239.9569783;4658314763.586111
2019-06-16;-12662220.0;29785000.0;0.0;4881068210.0;3505498264.0;1155623934.0;253053432;-16310516.0;0;-29785000.0;1081611255.079631;3197299961.689636;4465818258.896469
2019-06-17;14617504.0;0.0;280000.0;4869252305.0;3210121586.0;1398237248.0;236857296;-7475981.0;0;280000.0;1317977590.081474;3090111481.510495;4695475733.392109
2019-06-18;39695476.0;0.0;280000.0;4909424042.0;3264918032.0;1377970345.0;217495464;-10053999.0;0;280000.0;1307757767.4245422;3056297349.8968577;4673605747.576498
2019-06-19;32694449.0;55900000.0;0.0;4677942267.0;3123408480.0;1369610046.0;199045872;-15435373.0;0;-55900000.0;1298501195.9885263;3088510094.289366;4660819048.658288
2019-06-20;;;;;;;216303048;;0;;1327367479.0416944;3059200512.138781;4587393329.654199
2019-06-21;;;;;;;247055808;;0;;1299314707.6303873;3077339479.431769;4654015920.150512
2019-06-22;;;;;;;256137192;;0;;1109537719.8288093;3181004381.7796617;4637499234.225754
2019-06-23;;;;;;;225391872;;0;;1069890164.296907;3166863767.8921604;4617108151.608946
2019-06-24;;;;;;;197480688;;0;;1290763954.6035671;3100734070.3467345;4769174522.838772
2019-06-25;;;;;;;174975888;;0;;1276669433.827031;3022497826.493531;4660414530.856907
2019-06-26;3568084.0;12034000.0;50000.0;4882490002.0;3367054882.0;1348744476.0;165740232;-38983919.0;0;-11984000.0;1288866131.0159326;3035593682.660868;4700920824.999941
2019-06-27;5433970.0;0.0;79130000.0;5037138728.0;3381042483.0;1378376246.0;183796320;-10003456.0;0;79130000.0;1346408062.175462;3049838711.6859097;4777112674.993563
2019-06-28;14192142.0;19920000.0;40847000.0;4944359145.0;3344095236.0;1354045808.0;201563832;-19626632.0;0;20927000.0;1301135489.521071;3011212528.648548;4670534997.125478
2019-06-29;29989524.0;0.0;0.0;4925081566.0;3631862988.0;1071073624.0;182405952;-14219977.0;0;0.0;1040232410.1798968;3109508133.678319;4453357457.909062
2019-06-30;18398182.0;54565000.0;0.0;4867013659.0;3699016188.0;1024276101.0;170085768;-12264991.0;0;-54565000.0;1007096106.8095433;3096965387.409424;4435737318.014088
2019-07-01;4257290.0;76560000.0;0.0;4835244147.0;3369927168.0;1346510584.0;183695112;-16052264.0;0;-76560000.0;1318349764.6735127;3051340070.442117;4695557853.934009
2019-07-02;13399616.0;0.0;101092000.0;4880656379.0;3130793329.0;1404286743.0;223754352;-1796894.0;0;101092000.0;1353263974.388392;3045694951.797167;4714096094.07899
2019-07-03;12801521.0;0.0;59862000.0;4818545208.0;3081100586.0;1396617607.0;260958336;13772119.0;0;59862000.0;1377274650.6451063;3077237626.621076;4857635859.525408
2019-07-04;14281208.0;0.0;30000000.0;4693381272.0;3019686607.0;1336743422.0;285587304;26946790.0;0;30000000.0;1344092079.1259844;3124025050.898307;4797814675.752567
2019-07-05;11125561.0;10044000.0;50832000.0;4604380326.0;2953747214.0;1327054163.0;263134512;20469449.0;0;40788000.0;1290763954.761515;3138657756.6824017;4691553630.024251
2019-07-06;15801942.0;0.0;24966000.0;4321797220.0;2988323678.0;1037426836.0;246765744;15099633.0;0;24966000.0;1084961358.9271455;3188273792.2585163;4570652563.457491
2019-07-07;19252626.0;15024000.0;30096000.0;4275305145.0;2860656031.0;1079557236.0;292319808;21732136.0;0;15072000.0;1107020913.2020843;3166069369.0319266;4573159374.563347
2019-07-08;4777397.0;15774000.0;55648000.0;4236470369.0;2405329485.0;1420057672.0;357968400;43407704.0;0;39874000.0;1398007867.2504628;3083909721.35542;4786516044.372168
2019-07-09;7098061.0;16098000.0;49896000.0;4174211923.0;2282152595.0;1446798486.0;395879376;63473972.0;0;33798000.0;1428114936.9747863;3021929455.0382857;4840226814.997947
2019-07-10;32820491.0;151209000.0;0.0;4383062580.0;2665330897.0;1449731766.0;378129480;80421717.0;0;-151209000.0;1410594299.4701362;3026784232.282855;4832839341.552508
2019-07-11;-2351707.0;46200000.0;0.0;4639528286.0;2853342368.0;1482543295.0;343737024;55845072.0;0;-46200000.0;1413077952.798761;3029209199.534368;4769211361.9788
2019-07-12;15390550.0;46936000.0;50016000.0;4748583868.0;3036280957.0;1380328745.0;304782792;28742425.0;0;3080000.0;1329447940.5232248;3073297260.4937434;4744272694.502664
2019-07-13;14029886.0;45040000.0;0.0;4486330644.0;3112747139.0;1099381391.0;296835936;15499279.0;0;-45040000.0;1112856535.2333329;3153948531.617753;4582383596.577186
2019-07-14;5258427.0;143401000.0;0.0;4401777259.0;3111231351.0;1103903805.0;316329048;10633405.0;0;-143401000.0;1135913714.0418196;3131130178.9168706;4638765372.468946
2019-07-15;12923963.0;74880000.0;300000.0;4760378308.0;3066508913.0;1417116465.0;329966232;9581034.0;0;-74580000.0;1389635051.0648496;3055931184.085632;4877322707.3493
2019-07-16;20735633.0;24922000.0;0.0;4137897963.0;2371868306.0;1434937930.0;326780016;-14259271.0;0;-24922000.0;1370774700.1979868;3043912896.899001;4814487431.589795
2019-07-17;4111967.0;14400000.0;53788000.0;4205546352.0;2383899776.0;1462408947.0;307203984;10604837.0;0;39388000.0;1380851462.4726791;3077376927.081138;4843068767.940983
2019-07-18;11380043.0;105864000.0;0.0;4089874603.0;2446295608.0;1455167704.0;274267848;20683850.0;0;-105864000.0;1342217990.1934645;3064288182.8825846;4784334356.970428
2019-07-19;25066792.0;7452000.0;0.0;3946890663.0;2293062321.0;1383503061.0;244128504;16525888.0;0;-7452000.0;1280567802.054829;3115036085.249797;4761593393.951932
2019-07-20;;;;;;;204528600;;0;;1026457443.3294146;3259794629.775046;4613583642.002004
2019-07-21;;;;;;;204310584;;0;;1041071467.4091138;3274873234.942583;4603385485.900503
2019-07-22;;;;;;;203930448;;0;;1314352857.043696;3172475919.6233926;4767224767.403938
2019-07-23;;;;;;;183324912;;0;;1296739804.0751991;3155161707.814576;4878365654.676787
2019-07-24;;;;;;;166553088;;0;;1268668064.7579317;3188732097.881134;4922642245.89845
2019-07-25;;;;;;;156013968;;0;;1250338872.5429215;3224751211.0819554;4917001332.85113
2019-07-26;42821194.0;4000000.0;100128000.0;3669525052.0;2152689840.0;1260835864.0;152540112;-25956212.0;0;96128000.0;1207191110.4082108;3101028288.4770546;4725075021.077193
2019-07-27;28856088.0;2512000.0;39974000.0;3720846698.0;2459343924.0;1032192901.0;154477776;-18815468.0;0;37462000.0;1000391603.8799704;3169692963.50557;4351121462.238447
2019-07-28;30471522.0;24450000.0;0.0;3693165086.0;2451839991.0;1061333880.0;165421968;-22638945.0;0;-24450000.0;1073783169.3001287;3149512776.6902795;4390509326.315311
2019-07-29;23907148.0;0.0;0.0;4162581674.0;2582720114.0;1359115464.0;188151240;-10352592.0;0;0.0;1329997279.3335328;3098358828.6291714;4557661849.033389
2019-07-30;20167530.0;0.0;0.0;4432699754.0;2845502800.0;1369571416.0;188747760;-10312993.0;0;0.0;1304099506.3058996;3059597790.0359616;4488672631.315364
2019-07-31;10842254.0;0.0;0.0;4432532862.0;2826268879.0;1382239037.0;204419904;859126.0;0;0.0;1332951501.493758;3076723895.41317;4547665511.679884
2019-08-01;-17867078.0;0.0;0.0;4330974385.0;2734878553.0;1392629258.0;213462607;2887311.0;0;0.0;1313733167.465841;3101113675.615291;4528209332.34236
2019-08-02;12961959.0;0.0;0.0;4384136228.0;2815770922.0;1323166997.0;224248944;13422424.0;0;0.0;1269753188.1546893;3121743500.7299223;4603112074.175371
2019-08-03;18945775.0;0.0;0.0;4059685136.0;2685913582.0;1115403511.0;231594648;12789800.0;0;0.0;1031272878.3467202;3178933135.8790708;4394662928.469296
2019-08-04;25710910.0;0.0;0.0;4003054284.0;2666373409.0;1077567369.0;225515376;12534603.0;0;0.0;1012691777.9252508;3144158253.774042;4369882276.05325
2019-08-05;24989108.0;0.0;0.0;4113821454.0;2515614873.0;1348652355.0;216730344;8371308.0;0;0.0;1270132174.1292994;3016665033.2173176;4560895090.473301
2019-08-06;17842143.0;0.0;0.0;4116390326.0;2542433077.0;1337508850.0;210803208;5193639.0;0;0.0;1272241521.7726803;2994565544.246715;4513391439.47192
2019-08-07;7355983.0;48360000.0;0.0;4338927240.0;2789351581.0;1359241504.0;223523832;1411654.0;0;-48360000.0;1285102573.204209;3042393630.772685;4447461633.173383
2019-08-08;10872736.0;0.0;0.0;4129682444.0;2580610778.0;1308026876.0;222480240;2960517.0;0;0.0;1243682039.3819454;3024135055.4440265;4521202230.2188015
2019-08-09;15355431.0;40200000.0;0.0;4318272475.0;2860004377.0;1270137220.0;205073928;-8494473.0;0;-40200000.0;1211610768.5220444;3062359827.7046094;4435598588.677651
2019-08-10;19163992.0;30000000.0;18985000.0;4096509708.0;2918481878.0;961765003.0;200233296;-5421845.0;0;-11015000.0;962945943.7149464;3064628711.5831327;4290125923.4114656
2019-08-11;4295754.0;80088000.0;14904000.0;4030090165.0;2891389670.0;987001039.0;205412928;-8811573.0;0;-65184000.0;981612192.420645;3068437983.7447186;4321440602.531256
2019-08-12;8122965.0;50182000.0;14832000.0;4190295503.0;2584630534.0;1386162998.0;240165096;10016793.0;0;-35350000.0;1285094206.198203;2968075119.864459;4476075203.356764
2019-08-13;8435696.0;17226000.0;48000000.0;4239483262.0;2488350376.0;1408335118.0;297847824;26447291.0;0;30774000.0;1314354628.242244;2907022545.967572;4496029583.998541
2019-08-14;27532998.0;0.0;0.0;4068840979.0;2319997001.0;1389408461.0;326714808;50125204.0;0;0.0;1311895939.1512158;2935459017.408925;4531362545.299252
2019-08-15;18160704.0;104060000.0;590000.0;4015513000.0;2498614154.0;1277055607.0;320296416;46809179.0;0;-103470000.0;1302679892.3635309;2956902575.561846;4516191055.593733
2019-08-16;20541959.0;0.0;4830000.0;4145514595.0;2556841141.0;1263930972.0;294779256;32302442.0;0;4830000.0;1238955162.1861608;2956105322.555248;4462489416.99711
2019-08-17;19103483.0;80000000.0;66320000.0;4102828534.0;2802377057.0;1029033381.0;261540888;15724109.0;0;-13680000.0;1013599849.5231785;2984566051.0420704;4215133547.722433
2019-08-18;16548345.0;75263000.0;0.0;4052495753.0;2838996319.0;1022809010.0;245031936;-6980863.0;0;-75263000.0;1039214690.286026;2953033057.289899;4228072274.502169
2019-08-19;;;;;;;259210896;;0;;1294136175.3035913;2870305690.51172;4390551594.17217
2019-08-20;;;;;;;292246008;;0;;1359054596.389537;2805933638.407672;4354669462.465457
2019-08-21;;;;;;;307411776;;0;;1375648145.8887672;2806613867.2513947;4492732713.671619
2019-08-22;;;;;;;285393384;;0;;1363903064.4444654;2852329657.26841;4530582960.940572
2019-08-23;;;;;;;256705632;;0;;1302923206.599698;2856406554.250413;4475580388.731969
2019-08-24;;;;;;;220286784;;0;;1053101654.4681572;2920784024.682762;4221149436.6995416
2019-08-25;27384033.0;152426000.0;0.0;3573304743.0;2445598337.0;1050205990.0;198062280;2077639.0;0;-152426000.0;1059392196.2404448;2809496729.9876595;4165874165.67846
2019-08-26;2662541.0;15224000.0;0.0;3963187382.0;2399696238.0;1386310697.0;185354040;-11697329.0;0;-15224000.0;1336899627.9421723;2716115538.3631105;4386582954.391504
2019-08-27;8698913.0;21500000.0;50400000.0;4114492251.0;2482373756.0;1414859395.0;175523304;-27095236.0;0;28900000.0;1337246146.010468;2709226483.4558;4314034528.832305
2019-08-28;14669431.0;28272000.0;25000000.0;4217581573.0;2626212200.0;1406027874.0;169806024;-22844211.0;0;-3272000.0;1330007029.8905;2671731592.072793;4249496974.099856
2019-08-29;184783.0;2416000.0;0.0;4361376859.0;2762591815.0;1415308853.0;181111656;-21271534.0;0;-2416000.0;1357975460.561774;2722114387.7740946;4258860781.029721
2019-08-30;25342880.0;79920000.0;0.0;4516513946.0;3039486480.0;1333198712.0;193310928;-14949263.0;0;-79920000.0;1306936395.008874;2745718009.0451508;4330840404.746022
2019-08-31;31009812.0;83459000.0;89520000.0;4482417409.0;3225466216.0;1033435522.0;180833784;-12645397.0;0;6061000.0;1057355109.6423596;2842432902.562938;4175648066.951509
2019-09-01;21530111.0;14449000.0;0.0;4462611248.0;3158385347.0;1081663078.0;209088936;-239482.0;0;-14449000.0;1106624807.7067213;2847435223.570039;4148523632.193618
2019-09-02;61498987.0;80500000.0;0.0;4583606594.0;2910344620.0;1409768293.0;276017736;24740819.0;0;-80500000.0;1394408276.509636;2760472327.121724;4414662889.397461
2019-09-03;9809558.0;190128000.0;99960000.0;4582912606.0;2902838799.0;1442941904.0;311104896;32179987.0;0;-90168000.0;1378831828.776611;2781207752.570124;4405414908.843424
2019-09-04;18521108.0;65855000.0;1938000.0;4549690009.0;2864416953.0;1410444392.0;314064312;50212800.0;0;-63917000.0;1371881308.223967;2787976274.8144464;4465927361.262693
2019-09-05;-4195935.0;45200000.0;9912000.0;4555829785.0;2770243905.0;1436063432.0;383104104;55425596.0;0;-35288000.0;1408307683.9386866;2783761969.345012;4564923091.040744
2019-09-06;-23798950.0;10390000.0;0.0;4611587360.0;2800593670.0;1410918508.0;428160648;72633410.0;0;-10390000.0;1375715254.869608;2788973818.579453;4572965176.963452
2019-09-07;-25881935.0;110398000.0;175494000.0;4367912557.0;2636680704.0;1229645816.0;456305952;84942110.0;0;65096000.0;1198691807.168614;2837276781.888576;4459365676.752442
2019-09-08;-60203435.0;139506000.0;0.0;4268937439.0;2694868277.0;1247200606.0;520560024;95182052.0;0;-139506000.0;1263169609.3600354;2786894933.2057214;4603630802.394719
2019-09-09;-50933085.0;16568000.0;490000.0;4572284394.0;2508244185.0;1558338874.0;566659944;89317597.0;0;-16078000.0;1519646925.5773926;2672540939.3905582;4754896191.65171
2019-09-10;-21514246.0;108639000.0;17463000.0;4695854535.0;2733512626.0;1520849426.0;546013824;71174571.0;0;-91176000.0;1453367528.3080392;2649397893.577586;4736316714.118455
2019-09-11;-33268610.0;8490000.0;8800000.0;4581953965.0;2647216621.0;1464860816.0;496719312;66233248.0;0;310000.0;1436487247.8783755;2675311582.733205;4695716213.810596
2019-09-12;6888117.0;6700000.0;2390000.0;4581854704.0;2715894704.0;1458114008.0;399141984;42538266.0;0;-4310000.0;1394738868.3520086;2694702373.3091607;4638347017.338936
2019-09-13;449091.0;70308000.0;100400000.0;4502238282.0;2658698890.0;1445648126.0;361260864;11889674.0;0;30092000.0;1348746235.824667;2685797753.936297;4536479974.634886
2019-09-14;3358596.0;59564000.0;107172000.0;4129044690.0;2499541612.0;1204783136.0;367698048;-6433935.0;0;47608000.0;1167592461.9005003;2729417722.9684143;4621098929.152332
2019-09-15;15235945.0;42530000.0;10519000.0;4076910040.0;2598125480.0;1139343874.0;348387144;-20841989.0;0;-32011000.0;1105299386.6829755;2715669386.850414;4352661572.273945
2019-09-16;-1780922.0;42722000.0;38812000.0;4445801312.0;2541955448.0;1531935938.0;399592224;-7298780.0;0;-3910000.0;1454748878.5873482;2619653684.722824;4653048793.33015
2019-09-17;2735885.0;26214000.0;28119000.0;4526458326.0;2545507427.0;1480943869.0;489610824;-6702369.0;0;1905000.0;1474101114.9345143;2564482574.092768;4758237119.441534
2019-09-18;;;;;;;611026632;;0;;1521942546.868881;2589169607.436588;4887390043.217043
2019-09-19;;;;;;;725832432;;0;;1580908649.0760825;2659316222.341901;5068259953.518035
2019-09-20;;;;;;;747901920;;0;;1525019030.0800714;2679455427.017524;4960695564.455364
2019-09-21;;;;;;;624312048;;0;;1255319162.9917402;2692850285.0446315;4688098249.285091
2019-09-22;;;;;;;495383448;;0;;1218112468.6956816;2665120357.3261867;4487524409.789281
2019-09-23;;;;;;;463505544;;0;;1523885634.330698;2564530709.355569;4647996159.701775
2019-09-24;-943450.0;46270000.0;48722000.0;4750274111.0;2683138440.0;1626781753.0;433457928;-46727670.0;0;2452000.0;1532527448.3082907;2539367517.630295;4585602188.261703
2019-09-25;-19325155.0;14510000.0;3920000.0;4782572556.0;2678620787.0;1671601248.0;456903480;-38412491.0;0;-10590000.0;1531047541.9331715;2543812858.5301504;4559372489.109511
2019-09-26;-748455.0;10130000.0;120949000.0;4847351466.0;2675167926.0;1605515746.0;450323928;-55109938.0;0;110819000.0;1515350182.9388945;2551089534.908468;4518729012.855406
2019-09-27;-5614187.0;16030000.0;560000.0;4640954329.0;2744336453.0;1475628745.0;435862656;-57365425.0;0;-15470000.0;1445711296.3786354;2552117273.433341;4424283417.877141
2019-09-28;35392245.0;2580000.0;39162000.0;4475867911.0;2830733223.0;1146454048.0;445394904;-73090661.0;0;36582000.0;1212675006.062435;2632252757.6371064;4303733040.173294
2019-09-29;17489004.0;41420000.0;13133000.0;4387682310.0;2797976434.0;1143832673.0;450331656;-97835445.0;0;-28287000.0;1212573380.044807;2599589025.1128416;4246831423.699208
2019-09-30;1014810.0;14313000.0;60976000.0;4676026504.0;2624243905.0;1515400404.0;491806272;-93170461.0;0;46663000.0;1496490598.8505104;2497750212.4542904;4534386589.230329
2019-10-01;-8358340.0;4830000.0;100750000.0;4701515041.0;2452725119.0;1620834731.0;533425728;-91037205.0;0;95920000.0;1539982710.598035;2491991641.58189;4532019800.672619
2019-10-02;1863814.0;12990000.0;66636000.0;4593951289.0;2211444797.0;1633658868.0;686473560;-72988007.0;0;53646000.0;1592333274.336135;2500560288.047621;4674958299.720812
2019-10-03;-50259406.0;2720000.0;107190000.0;4748532998.0;2328352219.0;1536733033.0;822447864;-33734526.0;1;104470000.0;1455967585.8957372;2464577556.229662;4729402251.54842
2019-10-04;1902810.0;37728000.0;85858000.0;4839016599.0;2254112246.0;1591885551.0;947922624;-6383798.0;0;48130000.0;1633188246.659409;2510403999.426896;5085232418.236941
2019-10-05;-7298479.0;0.0;98168000.0;4758665145.0;2221840152.0;1454024670.0;985066488;2994628.0;0;98168000.0;1450808736.885821;2528921199.0432105;5016629373.716122
2019-10-06;-28418737.0;199830000.0;119980000.0;4799896336.0;2310770542.0;1490463904.0;1099872888;-26925523.0;0;-79850000.0;1478137080.730893;2532749957.224632;5088360490.479236
2019-10-07;-45978600.0;13778000.0;75660000.0;5152652516.0;2179344369.0;1809949479.0;1140426744;21634964.0;0;61882000.0;1769270610.509591;2478278433.894458;5394755466.036368
2019-10-08;-18074228.0;157134000.0;225166000.0;5091208369.0;2328166884.0;1723014547.0;983160600;-16206300.0;0;68032000.0;1687332387.7977662;2455870407.4305053;5085531278.979618
2019-10-09;-19211210.0;0.0;770000.0;5017714581.0;2383096580.0;1732383393.0;913634712;-74649608.0;0;770000.0;1678854463.4889345;2506028119.009085;5009422133.516703
2019-10-10;-35627762.0;11490000.0;40836000.0;5130340486.0;2560260458.0;1693512687.0;874968552;-121989564.0;0;29346000.0;1668713314.1404042;2478391003.493642;5038952437.139218
2019-10-11;-6486915.0;8380000.0;216939000.0;4975382061.0;2470372512.0;1524585069.0;770408664;-136150473.0;0;208559000.0;1537637614.315909;2524909316.180976;4831689993.52601
2019-10-12;16105229.0;87586000.0;90302000.0;4479519437.0;2551974652.0;1298608912.0;639900384;-79139188.0;0;2716000.0;1298866155.3006272;2581394656.722465;4625277910.349972
2019-10-13;28568480.0;51212000.0;45600000.0;4255445391.0;2487512439.0;1230356747.0;506812392;-49577289.0;0;-5612000.0;1256941651.3273797;2549436526.2935133;4454691013.539507
2019-10-14;15358012.0;60958000.0;29830000.0;4594940741.0;2512675923.0;1628269324.0;461918208;-60365749.0;0;-31128000.0;1549730067.955813;2484300941.5563707;4692178647.00053
2019-10-15;-7374425.0;60000.0;8720000.0;4510805923.0;2359103994.0;1691886185.0;452115264;-120523226.0;0;8660000.0;1595503948.340801;2494375814.844331;4653748632.260215
2019-10-16;-2002420.0;8480000.0;173516000.0;4717430134.0;2278457959.0;1723027236.0;546312456;-162422073.0;0;165036000.0;1625896383.5296426;2500613112.988821;4705802979.881565
2019-10-17;11026466.0;13960000.0;183088000.0;4894718424.0;2392186372.0;1723962693.0;592009584;-115133904.0;0;169128000.0;1625411316.514924;2493922396.4940352;4777579804.391408
2019-10-18;;;;;;;638474952;;0;;1584246465.3990698;2503705254.804857;4851106730.0833645
2019-10-19;;;;;;;680130552;;0;;1381286680.7503998;2566813751.56823;4637974417.3943615
2019-10-20;;;;;;;667235808;;0;;1414060447.9488964;2519860682.2535267;4706660680.474095
2019-10-21;;;;;;;667637376;;0;;1666028695.2105503;2410563208.9222755;4872356586.196018
2019-10-22;;;;;;;732211632;;0;;1708223855.3446507;2432669603.0568323;4955988080.228302
2019-10-23;;;;;;;721343424;;0;;1705609766.5150237;2428781146.760076;4988762536.254326
2019-10-24;-12448958.0;39748000.0;128704000.0;4816775842.0;2352729404.0;1709888583.0;670454400;-102767617.0;0;88956000.0;1660200222.32963;2427469161.203907;4827616318.2360325
2019-10-25;25137418.0;40526000.0;87976000.0;4734403941.0;2375105909.0;1589080248.0;690381552;-76497309.0;0;47450000.0;1583602384.8705027;2360725826.139557;4820851029.511606
2019-10-26;52225776.0;120236000.0;228280000.0;4726380462.0;2614379479.0;1289541109.0;655237400;-90044239.0;0;108044000.0;1300730457.0582263;2403264152.733611;4580902451.649265
2019-10-27;-20637622.0;44999000.0;53503000.0;4564916979.0;2427266810.0;1413053063.0;733763256;-195040484.0;0;8504000.0;1364620774.21144;2388016897.2999754;4503317985.060758
2019-10-28;-48744988.0;5850000.0;244172000.0;5208809093.0;2078540816.0;1912516583.0;1021708992;-189032602.0;0;238322000.0;1772290934.29631;2215584958.4864883;5144206805.755921
2019-10-29;-36269011.0;68667000.0;283528000.0;5627380601.0;2177447702.0;1964966310.0;1310749920;-55245281.0;0;214861000.0;1894913771.0429995;2226645313.311987;5511196471.362057
2019-10-30;-39424063.0;116104000.0;217534000.0;5919638531.0;2283924972.0;1990385262.0;1575541200;87616.0;0;101430000.0;1957561731.192039;2228637323.1231246;5834311880.654737
2019-10-31;-24942660.0;95524000.0;132029000.0;6108411480.0;2454007938.0;1895873549.0;1739960544;75772383.0;0;36505000.0;1985242890.9848795;2257783326.231998;5996568093.065494
2019-11-01;-18279876.0;59446000.0;239290000.0;5464229239.0;1980732092.0;1649412684.0;1665596544;92851600.0;0;179844000.0;1884456418.882956;2255047118.697094;5794061863.568061
2019-11-02;30782130.0;258380000.0;166992000.0;4772383326.0;2233345038.0;1370909531.0;1224457776;79482093.0;0;-91388000.0;1455818668.0305924;2293625407.076752;5044672966.350094
2019-11-03;34829395.0;304313000.0;105823000.0;4685155069.0;2307645979.0;1422760436.0;1103905992;9751799.0;0;-198490000.0;1464005869.3747215;2304217807.9552364;4925783594.513293
2019-11-04;-44784842.0;151300000.0;112724000.0;4937473478.0;2143875406.0;1796999443.0;1063514664;-110249821.0;0;-38576000.0;1723964364.258152;2176567677.998178;5001518130.181518
2019-11-05;-3537238.0;2790000.0;142546000.0;5147758348.0;1991195473.0;1870735043.0;1133164272;-120528192.0;0;139756000.0;1790991726.0346272;2127379845.3800263;5112309448.757586
2019-11-06;-37598234.0;116192000.0;158872000.0;5275544084.0;2013829367.0;1935874197.0;1311337968;-42510292.0;0;42680000.0;1859125125.8699083;2110990170.6632688;5303966359.132162
2019-11-07;-42756188.0;7822000.0;173737000.0;5458264152.0;2049199929.0;1908391273.0;1387614144;-43152714.0;0;165915000.0;1882278540.6325288;2096271473.6570256;5425303583.553531
2019-11-08;-48702932.0;24923000.0;155208000.0;5468145051.0;1977024635.0;1898148237.0;1525552632;-3274248.0;0;130285000.0;1916373643.318344;2058785932.2390523;5582940545.501909
2019-11-09;-25683176.0;200640000.0;123480000.0;5268200610.0;2139596934.0;1644351500.0;1598706552;-16363890.0;0;-77160000.0;1716124805.959444;2078034615.430337;5442931370.699111
2019-11-10;-86136472.0;230116000.0;318727000.0;5435062625.0;1980897973.0;1694240066.0;1756770144;3653194.0;0;88611000.0;1779017936.201332;2054298285.434488;5651150540.770844
2019-11-11;-138287441.0;9765000.0;268457000.0;5823553141.0;1878062748.0;1987051215.0;1881802608;-7103782.0;0;258692000.0;2069189819.448625;1962258034.099216;5982262223.637665
