day;BK-Saldo;SystemSell;SystemBuy;ENTRY;EXIT;RLM;SLP;NK-Saldo;holiday;margin
2020-04-24;42271302.0;45552000.0;16620000.0;4707141444.0;2803531718.0;1308025315.0;579099960;21100854.0;0;-28932000.0
2020-04-25;20845192.0;33194000.0;1920000.0;4766563950.0;2889006367.0;1229221383.0;655649808;-67719.0;0;-31274000.0
2020-04-26;14575226.0;11210000.0;5980000.0;4735201451.0;2754520194.0;1260173190.0;707541192;45193965.0;0;-5230000.0
2020-04-27;47913508.0;62018000.0;9370000.0;4764681680.0;2653219286.0;1458603580.0;653324232;87636292.0;0;-52648000.0
2020-04-28;36323540.0;68162000.0;7186000.0;4623821570.0;2555023350.0;1466340874.0;622735056;33649463.0;0;-60976000.0
2020-04-29;24303146.0;80705000.0;55778000.0;4819571019.0;2699933175.0;1463416692.0;649983240;-11627546.0;0;-24927000.0
2020-04-30;29925262.0;38087000.0;9488000.0;4868476395.0;2811639137.0;1351790965.0;694844856;-14643909.0;0;-28599000.0
2020-05-01;30881215.0;130465000.0;7930000.0;4956188632.0;3134754243.0;1146401286.0;759131688;10328657.0;1;-122535000.0
2020-05-02;-24008209.0;18696000.0;41930000.0;5027276526.0;2988108630.0;1179237713.0;853149168;-491644.0;0;23234000.0
2020-05-03;-10376194.0;46807000.0;6960000.0;5023766536.0;2990595339.0;1212785708.0;863053464;76846895.0;0;-39847000.0
2020-05-04;-61028739.0;12720000.0;17840000.0;5024162435.0;2663338986.0;1511257115.0;897919848;71288175.0;0;5120000.0
2020-05-05;-16112144.0;169958000.0;90190000.0;5240048006.0;2820310361.0;1548572686.0;959489880;77914450.0;0;-79768000.0
2020-05-06;-747907.0;74863000.0;117367000.0;5237954066.0;2700272819.0;1530117944.0;958251960;156365580.0;0;42504000.0
2020-05-07;27304601.0;101025000.0;13080000.0;5221256126.0;2890096398.0;1524341536.0;859903392;172505777.0;0;-87945000.0
2020-05-08;43011357.0;228461000.0;2060000.0;5084776030.0;3228951908.0;1378654733.0;653003880;110779553.0;0;-226401000.0
2020-05-09;54112944.0;233985000.0;1370000.0;5002011874.0;3518105895.0;1160520539.0;494332344;63143350.0;0;-232615000.0
2020-05-10;53888279.0;138903000.0;4500000.0;4948562754.0;3501000307.0;1085787958.0;434734008;-21942664.0;0;-134403000.0
2020-05-11;-48041936.0;10540000.0;32472000.0;5086314725.0;2857808046.0;1510355517.0;736705872;-158307198.0;0;21932000.0
2020-05-12;5750967.0;10520000.0;114928000.0;5241761208.0;2547019482.0;1609637430.0;967390104;17155030.0;0;104408000.0
2020-05-13;860071.0;214919000.0;5770000.0;5346701989.0;2784561970.0;1646034105.0;1116839640;177621276.0;0;-209149000.0
2020-05-14;5568947.0;186694000.0;10380000.0;5489602082.0;2904231787.0;1623292091.0;1125664728;205998710.0;0;-176314000.0
2020-05-15;;;;;;;1064447880;;0;
2020-05-16;;;;;;;915874560;;0;
2020-05-17;;;;;;;786746784;;0;
2020-05-18;;;;;;;610946616;;0;
2020-05-19;;;;;;;503622864;;0;
2020-05-20;;;;;;;451629840;;0;
2020-05-21;75267827.0;66937000.0;5900000.0;4426004393.0;2936369696.0;1106456741.0;363994152;-14512727.0;1;-61037000.0
2020-05-22;56678994.0;158302000.0;5800000.0;4555386121.0;3195016955.0;1115818244.0;334492464;-10684839.0;0;-152502000.0
2020-05-23;11418414.0;108444000.0;52759000.0;4521642248.0;3102896902.0;1067380066.0;388076616;-57963470.0;0;-55685000.0
2020-05-24;2054681.0;8470000.0;152771000.0;4568085752.0;2873094115.0;1068591411.0;472489344;-61462612.0;0;144301000.0
2020-05-25;-41853823.0;8350000.0;38830000.0;4589421245.0;2617579502.0;1448966640.0;526693728;-39032175.0;0;30480000.0
2020-05-26;1738045.0;132224000.0;12800000.0;4366533522.0;2432731912.0;1519853964.0;524078400;5846463.0;0;-119424000.0
2020-05-27;29601520.0;52578000.0;132052000.0;4184629087.0;2156120191.0;1425991975.0;486886200;61265645.0;0;79474000.0
2020-05-28;30045945.0;35188000.0;54900000.0;4128286908.0;2158884033.0;1424570092.0;488360400;42944524.0;0;19712000.0
2020-05-29;34642577.0;39125000.0;7610000.0;4016167831.0;2189710161.0;1332009211.0;484435800;51517933.0;0;-31515000.0
2020-05-30;43524337.0;255654000.0;54962000.0;3873164367.0;2520932977.0;1035792388.0;465672456;48953426.0;0;-200692000.0
2020-05-31;68417586.0;123878000.0;0.0;3865079776.0;2475179161.0;962531140.0;474998280;62118646.0;0;-123878000.0
2020-06-01;50817175.0;168814000.0;1440000.0;4264768054.0;2993478967.0;994850594.0;384331368;35095178.0;1;-167374000.0
2020-06-02;12285957.0;72149000.0;9130000.0;4233114453.0;2572950789.0;1377633523.0;324648264;28146533.0;0;-63019000.0
2020-06-03;-1184154.0;60162000.0;2200000.0;4489413609.0;2826180749.0;1430630208.0;283031328;-3732901.0;0;-57962000.0
2020-06-04;-3100675.0;59029000.0;13594000.0;4685741109.0;2927436531.0;1469023717.0;328947408;-43193524.0;0;-45435000.0
2020-06-05;1171589.0;1670000.0;124300000.0;4728865104.0;2740735692.0;1374466342.0;480943320;-10575462.0;0;122630000.0
2020-06-06;28262116.0;34674000.0;0.0;4516652069.0;2857358920.0;1108886142.0;547720776;37263047.0;0;-34674000.0
2020-06-07;-12842240.0;9120000.0;1120000.0;4593572994.0;2859552825.0;1186163045.0;559200144;48469052.0;0;-8000000.0
2020-06-08;7354682.0;88585000.0;12480000.0;4725980011.0;2659136581.0;1584878014.0;541657416;76797233.0;0;-76105000.0
2020-06-09;19419297.0;73834000.0;8120000.0;4605291577.0;2547432688.0;1586374065.0;509336280;36154891.0;0;-65714000.0
2020-06-10;17071710.0;4424000.0;11806000.0;4424341027.0;2386455904.0;1533706766.0;471281400;6338360.0;0;7382000.0
2020-06-11;21508961.0;28210000.0;12623000.0;4350824750.0;2601621528.0;1326778497.0;408059544;-25122634.0;0;-15587000.0
2020-06-12;32159377.0;88024000.0;27999000.0;4337009947.0;2825620999.0;1215759942.0;314939496;-2797699.0;0;-60025000.0
2020-06-13;47634212.0;99903000.0;5550000.0;4315711704.0;3046537613.0;1039961644.0;267053016;-2937468.0;0;-94353000.0
2020-06-14;;;;;;;263447112;;0;
2020-06-15;;;;;;;271841712;;0;
2020-06-16;;;;;;;304638096;;0;
2020-06-17;;;;;;;297887112;;0;
2020-06-18;;;;;;;298245120;;0;
2020-06-19;;;;;;;307396656;;0;
2020-06-20;18637019.0;81613000.0;8060000.0;4217480464.0;2822670446.0;1138532137.0;303780408;6550901.0;0;-73553000.0
2020-06-21;21617487.0;97972000.0;2030000.0;4291654748.0;2937283459.0;1138880941.0;285558192;5233861.0;0;-95942000.0
2020-06-22;17929227.0;65782000.0;1020000.0;4278556324.0;2574303321.0;1465016742.0;282708312;18789040.0;0;-64762000.0
2020-06-23;17064376.0;76171000.0;5100000.0;4242724323.0;2528193528.0;1494554737.0;270233880;11580080.0;0;-71071000.0
2020-06-24;16271167.0;22429000.0;31085000.0;4283288478.0;2509873042.0;1497296778.0;244662360;2603253.0;0;8656000.0
2020-06-25;28799754.0;54693000.0;0.0;4307515089.0;2612600277.0;1486937178.0;224992632;-9962016.0;0;-54693000.0
2020-06-26;36285233.0;76693000.0;5080000.0;4177475210.0;2616992754.0;1382753510.0;204369168;-15151363.0;0;-71613000.0
2020-06-27;35817509.0;18633000.0;41170000.0;4196914448.0;2829268879.0;1110509929.0;193331496;-16558933.0;0;22537000.0
2020-06-28;22936934.0;64954000.0;780000.0;4137021045.0;2857285813.0;1106451181.0;210786288;-17096094.0;0;-64174000.0
2020-06-29;1175281.0;7621000.0;5480000.0;4236616118.0;2591826496.0;1397434349.0;244797576;-10935714.0;0;-2141000.0
2020-06-30;-11828607.0;32504000.0;50000.0;4276520969.0;2672809087.0;1372553543.0;270938112;2030311.0;0;-32454000.0
2020-07-01;21886072.0;12577000.0;640000.0;3926105767.0;2183632756.0;1465942742.0;258384168;-2320612.0;0;-11937000.0
2020-07-02;642789.0;2190000.0;30000.0;4150706477.0;2347987280.0;1528916254.0;266312928;8685140.0;0;-2160000.0
2020-07-03;3964436.0;9658000.0;52880000.0;4327366337.0;2627636291.0;1373160164.0;271480416;-3078758.0;0;43222000.0
2020-07-04;26602847.0;54439000.0;3050000.0;4171307081.0;2927526157.0;1005069445.0;258573480;3713072.0;0;-51389000.0
2020-07-05;22733381.0;68940000.0;8450000.0;4231387452.0;3018195304.0;1004086903.0;243734640;-6666196.0;0;-60490000.0
2020-07-06;-20822393.0;36011000.0;1712000.0;3675851524.0;2099027578.0;1339413777.0;289404360;-9146651.0;0;-34299000.0
2020-07-07;15758498.0;5292000.0;68002000.0;3767599580.0;1873689951.0;1477587340.0;334273536;12111674.0;0;62710000.0
2020-07-08;19058758.0;2340000.0;4710000.0;3739278021.0;1829370259.0;1512681204.0;368591448;17258961.0;0;2370000.0
2020-07-09;15793076.0;72280000.0;4160000.0;3809595855.0;2033563971.0;1480032575.0;337399032;16214489.0;0;-68120000.0
2020-07-10;18107158.0;50172000.0;4270000.0;3678695507.0;1942377828.0;1431287510.0;322444896;-9701685.0;0;-45902000.0
2020-07-11;9399112.0;30299000.0;2100000.0;4146169458.0;2544402006.0;1261212200.0;352946568;21651518.0;0;-28199000.0
2020-07-12;19689208.0;81056000.0;660000.0;4179827317.0;2661662149.0;1222621030.0;351203712;36053516.0;0;-80396000.0
2020-07-13;22408439.0;144794000.0;8950000.0;4146005906.0;2474483841.0;1455850738.0;326912328;42372300.0;0;-135844000.0
2020-07-14;;;;;;;310223328;;0;
2020-07-15;;;;;;;319580064;;0;
2020-07-16;;;;;;;339498840;;0;
2020-07-17;;;;;;;322301064;;0;
2020-07-18;;;;;;;277664448;;0;
2020-07-19;;;;;;;240142416;;0;
2020-07-20;27367841.0;59428000.0;6210000.0;3673090201.0;2024227243.0;1421595415.0;244457952;-1748516.0;0;-53218000.0
2020-07-21;17979297.0;7770000.0;31450000.0;3780057997.0;2008156646.0;1459363170.0;265384248;-1329278.0;0;23680000.0
2020-07-22;-1788266.0;29140000.0;5720000.0;3872166270.0;2129254853.0;1471436315.0;290989488;14768724.0;0;-23420000.0
2020-07-23;31963725.0;51161000.0;1450000.0;3859128992.0;2155128595.0;1435744879.0;278609064;22766592.0;0;-49711000.0
2020-07-24;32458610.0;19149000.0;5160000.0;3924325714.0;2282313312.0;1354872633.0;259183608;18594593.0;0;-13989000.0
2020-07-25;25151893.0;25918000.0;1010000.0;3496599912.0;2080852711.0;1177047324.0;228590400;483942.0;0;-24908000.0
2020-07-26;29046814.0;89385000.0;0.0;3946644408.0;2645256407.0;1126967860.0;226321776;-8164803.0;0;-89385000.0
2020-07-27;35703543.0;32258000.0;5920000.0;4185276699.0;2592089610.0;1356551913.0;221745360;-12237126.0;0;-26338000.0
2020-07-28;14697047.0;29090000.0;220000.0;4225458956.0;2684712810.0;1328168060.0;220563072;-9235457.0;0;-28870000.0
2020-07-29;-1819905.0;53617000.0;10000.0;4276892525.0;2717323764.0;1354555180.0;251250240;-10639936.0;0;-53607000.0
2020-07-30;1300462.0;1950000.0;5080000.0;4287078996.0;2616837054.0;1408763419.0;247238376;2130536.0;0;3130000.0
2020-07-31;10356507.0;47468000.0;4710000.0;4230557288.0;2736500434.0;1306946069.0;210922008;-8701588.0;0;-42758000.0
2020-08-01;5234404.0;28330000.0;1060000.0;4333932563.0;3030658145.0;1130379541.0;187886376;-13365601.0;0;-27270000.0
2020-08-02;-13771389.0;1590000.0;0.0;4493213200.0;3114071248.0;1190680705.0;197161512;-19350422.0;0;-1590000.0
2020-08-03;-47530563.0;29603000.0;81000000.0;4442017070.0;2769519254.0;1423827608.0;235244088;-6887432.0;0;51397000.0
2020-08-04;-7978322.0;29160000.0;2490000.0;4343907524.0;2660727401.0;1433755517.0;276802944;12929487.0;0;-26670000.0
2020-08-05;-18460060.0;81970000.0;1480000.0;4435024631.0;2875986451.0;1391634512.0;257888856;13803511.0;0;-80490000.0
2020-08-06;-45501668.0;3790000.0;5150000.0;4406211702.0;2803020584.0;1416616874.0;222647808;4100686.0;0;1360000.0
2020-08-07;-22754890.0;53876000.0;4770000.0;4454377308.0;2966639213.0;1358417354.0;191810808;-6913104.0;0;-49106000.0
2020-08-08;-24252178.0;4403000.0;570000.0;4407109899.0;3093650566.0;1166567664.0;168607608;-13209559.0;0;-3833000.0
2020-08-09;-14540189.0;0.0;1440000.0;4342301377.0;3040358863.0;1145440582.0;161134944;-19580118.0;0;1440000.0
2020-08-10;-5186394.0;560000.0;2970000.0;4404758404.0;2876309173.0;1360424249.0;161056824;-24747735.0;0;2410000.0
2020-08-11;61675366.0;730000.0;1850000.0;4208061299.0;2612472417.0;1361540532.0;162841536;-23273357.0;0;1120000.0
2020-08-12;29407489.0;3240000.0;3900000.0;4272069503.0;2711422391.0;1361235483.0;163918128;-12378854.0;0;660000.0
2020-08-13;;;;;;;164573208;;0;
2020-08-14;;;;;;;175041648;;0;
2020-08-15;;;;;;;181551432;;0;
2020-08-16;;;;;;;180075840;;0;
2020-08-17;;;;;;;192237672;;0;
2020-08-18;;;;;;;210902784;;0;
2020-08-19;3669076.0;65928000.0;84854000.0;4393582920.0;2716118095.0;1438843863.0;212613456;-1236910.0;0;18926000.0
2020-08-20;55830215.0;0.0;33354000.0;4439137944.0;2738344083.0;1410601323.0;194647560;721885.0;0;33354000.0
2020-08-21;51249288.0;0.0;6934000.0;4327132621.0;2805546069.0;1278177600.0;178241040;-3298669.0;0;6934000.0
2020-08-22;16781741.0;37407000.0;3500000.0;4312797010.0;3112612410.0;1027886453.0;183007224;-17437881.0;0;-33907000.0
2020-08-23;-255023.0;0.0;680000.0;4322181462.0;3003700557.0;1103014490.0;209627592;-12347403.0;0;680000.0
2020-08-24;-48671507.0;0.0;0.0;4270906703.0;2612582882.0;1438916215.0;262664400;14742362.0;0;0.0
2020-08-25;-29507999.0;0.0;4700000.0;4189531725.0;2557506664.0;1369994542.0;281427552;24949531.0;0;4700000.0
2020-08-26;-62823717.0;48195000.0;3250000.0;4223781983.0;2809387387.0;1235052437.0;281684424;10591048.0;0;-44945000.0
2020-08-27;-21215734.0;0.0;33930000.0;4374788624.0;2615295835.0;1442004513.0;299111544;19397299.0;0;33930000.0
2020-08-28;-35913190.0;47630000.0;8848000.0;4469554668.0;2862921136.0;1371529422.0;303535032;30348601.0;0;-38782000.0
2020-08-29;17885123.0;0.0;2800000.0;4423229246.0;2887995302.0;1199792421.0;308211312;18089947.0;0;2800000.0
2020-08-30;8199589.0;40825000.0;6430000.0;4426400342.0;2879545362.0;1218312969.0;347913912;28817792.0;0;-34395000.0
2020-08-31;-17046122.0;10000.0;6270000.0;4626182666.0;2782405205.0;1469979422.0;377831496;45862262.0;0;6260000.0
2020-09-01;-37551829.0;5420000.0;6360000.0;4603909526.0;2694069619.0;1517393057.0;425253960;70460375.0;0;940000.0
2020-09-02;-21342377.0;66940000.0;6190000.0;4833401825.0;2963942878.0;1509229908.0;437922864;70941321.0;0;-60750000.0
2020-09-03;1090831.0;4720000.0;6830000.0;4566309243.0;2690777137.0;1458134255.0;411012816;34699877.0;0;2110000.0
2020-09-04;-9172958.0;7660000.0;7060000.0;4455155096.0;2747626891.0;1384773103.0;328798104;21947142.0;0;-600000.0
2020-09-05;-1171955.0;30978000.0;2770000.0;4528769656.0;3126648958.0;1085681124.0;342037872;3614209.0;0;-28208000.0
2020-09-06;-14413668.0;51153000.0;2764000.0;4579417215.0;3062027762.0;1166768818.0;409643784;16995134.0;0;-48389000.0
2020-09-07;5119098.0;105652000.0;6955000.0;4464236444.0;2664379260.0;1443806799.0;445850568;53615641.0;0;-98697000.0
2020-09-08;-14225775.0;1230000.0;6030000.0;4429339257.0;2609467650.0;1429313860.0;396199992;25717380.0;0;4800000.0
2020-09-09;6960781.0;7530000.0;310000.0;4326991090.0;2531728012.0;1449987366.0;341753640;15525338.0;0;-7220000.0
2020-09-10;-24866971.0;4080000.0;806000.0;4339980805.0;2492741876.0;1510886141.0;360710736;994474.0;0;-3274000.0
2020-09-11;3447795.0;9750000.0;5010000.0;4393349420.0;2616069248.0;1428832188.0;345954984;-1493609.0;0;-4740000.0
2020-09-12;;;;;;;332153304;;0;
2020-09-13;;;;;;;311298912;;0;
2020-09-14;;;;;;;269723328;;0;
2020-09-15;;;;;;;238890624;;0;
2020-09-16;;;;;;;229749144;;0;
2020-09-17;;;;;;;285213672;;0;
2020-09-18;-14463767.0;5730000.0;7820000.0;4468094659.0;2640475932.0;1464440471.0;371760936;-2270332.0;0;2090000.0
2020-09-19;10061238.0;77639000.0;4310000.0;4532512156.0;2919440514.0;1268759217.0;403797408;28455431.0;0;-73329000.0
2020-09-20;6860913.0;45166000.0;5300000.0;4494729309.0;2839953831.0;1269243534.0;414758016;40375006.0;0;-39866000.0
2020-09-21;-14375356.0;4870000.0;7860000.0;4505613602.0;2579944532.0;1533019635.0;400256208;34513283.0;0;2990000.0
2020-09-22;-946699.0;56730000.0;5320000.0;4346787609.0;2491179307.0;1546174603.0;358008864;10795513.0;0;-51410000.0
2020-09-23;-7512481.0;59284000.0;0.0;4171874083.0;2397226489.0;1502713735.0;334946808;8398874.0;0;-59284000.0
2020-09-24;-5081893.0;68869000.0;340000.0;4371308779.0;2622717565.0;1462037083.0;355785936;130540.0;0;-68529000.0
2020-09-25;-26063100.0;51931000.0;42675000.0;4537735013.0;2574921286.0;1507110708.0;486650112;-29369359.0;0;-9256000.0
2020-09-26;-11736349.0;680000.0;75910000.0;4691090623.0;2675749866.0;1255119211.0;692329872;-13998718.0;0;75230000.0
2020-09-27;-33167668.0;35085000.0;86282000.0;4838381171.0;2703735713.0;1345013726.0;767204640;11034841.0;0;51197000.0
2020-09-28;-53938616.0;2390000.0;71043000.0;4810613965.0;2306128302.0;1666811497.0;818563848;31923794.0;0;68653000.0
2020-09-29;-74749944.0;1364000.0;46990000.0;4829222856.0;2385937949.0;1686308462.0;781700784;-16471091.0;0;45626000.0
2020-09-30;-20928326.0;16345000.0;152566000.0;4553080038.0;2123756128.0;1631395230.0;678233688;-11087585.0;0;136221000.0
2020-10-01;-23796943.0;8552000.0;77811000.0;4784509815.0;2395564760.0;1686235082.0;653107896;-50513750.0;0;69259000.0
2020-10-02;15420216.0;0.0;95941000.0;4526245699.0;2329798430.0;1465978522.0;614967528;-45415266.0;0;95941000.0
2020-10-03;3720402.0;57559000.0;91903000.0;4485666739.0;2608186827.0;1221820099.0;613455432;-76272196.0;1;34344000.0
2020-10-04;-9789821.0;42320000.0;94913000.0;4441999882.0;2482903206.0;1246569566.0;665583912;-95226566.0;0;52593000.0
2020-10-05;-32474653.0;13320000.0;173094000.0;4542552170.0;1986328513.0;1668280337.0;756503952;-108104773.0;0;159774000.0
2020-10-06;-41936630.0;0.0;194064000.0;4539420863.0;2021902400.0;1617247253.0;778947864;-98062744.0;0;194064000.0
2020-10-07;-37106879.0;0.0;131966000.0;4618286001.0;2047476956.0;1671114101.0;824695800;-75227857.0;0;131966000.0
2020-10-08;-38848353.0;29700000.0;159379000.0;4534998966.0;2064317115.0;1588256707.0;799814472;-89575026.0;0;129679000.0
2020-10-09;-22293672.0;48740000.0;141110000.0;4547459756.0;2049072880.0;1649668594.0;773201928;-65877842.0;0;92370000.0
2020-10-10;-15434669.0;176004000.0;149236000.0;4506175474.0;2291168162.0;1386624473.0;893445480;-79005571.0;0;-26768000.0
2020-10-11;-29385326.0;105930000.0;151121000.0;4604178305.0;2094216836.0;1461205325.0;1051730472;-47630012.0;0;45191000.0
2020-10-12;;;;;;;1163667312;;0;
2020-10-13;;;;;;;1254037128;;0;
2020-10-14;;;;;;;1291586232;;0;
2020-10-15;;;;;;;1281381120;;0;
2020-10-16;;;;;;;1260222840;;0;
2020-10-17;;;;;;;1266021264;;0;
2020-10-18;-11933022.0;2080000.0;49452000.0;4816913752.0;1994728568.0;1525655721.0;1282942488;14870092.0;0;47372000.0
2020-10-19;-52758924.0;10020000.0;122420000.0;5149801296.0;1881897319.0;1907710627.0;1296412248;14844195.0;0;112400000.0
2020-10-20;-45201341.0;5210000.0;199116000.0;4999301694.0;1955719162.0;1747124029.0;1148701848;-120319619.0;0;193906000.0
2020-10-21;-8852968.0;56344000.0;120028000.0;4554608333.0;2016119303.0;1610893845.0;885256152;-122878158.0;0;63684000.0
2020-10-22;4912269.0;43654000.0;89708000.0;4410093688.0;1997182417.0;1594099079.0;763705896;-52571492.0;0;46054000.0
2020-10-23;-3694308.0;16660000.0;85759000.0;4405574322.0;1948162645.0;1653218320.0;734648640;-130308801.0;0;69099000.0
2020-10-24;-11323246.0;1640000.0;182758000.0;4508229077.0;2234659475.0;1365709773.0;733752525;-165212279.0;0;181118000.0
2020-10-25;-19148578.0;70000.0;36756000.0;4308130159.0;2183391666.0;1349521889.0;753539160;-181296451.0;0;36686000.0
2020-10-26;-53266630.0;4550000.0;172658000.0;5031757966.0;2195032794.0;1764163943.0;953579832;-176006868.0;0;168108000.0
2020-10-27;-49749459.0;2240000.0;261727000.0;5028210295.0;2023696533.0;1724321744.0;1066314480;-124255930.0;0;259487000.0
2020-10-28;5278980.0;6690000.0;64406000.0;4903813242.0;2096726831.0;1684337659.0;1055613768;-69962567.0;0;57716000.0
2020-10-29;-66726101.0;0.0;117855000.0;4927396570.0;2103510523.0;1698790554.0;1069826592;-110028706.0;0;117855000.0
2020-10-30;-4730504.0;0.0;82591000.0;4607652152.0;2010376754.0;1569499319.0;945775560;-95118059.0;0;82591000.0
2020-10-31;34081814.0;0.0;64083000.0;4604245497.0;2261635585.0;1340123659.0;900181392;-36050597.0;0;64083000.0
2020-11-01;55700692.0;920000.0;45120000.0;4636547523.0;2442310399.0;1280369857.0;809320200;-96648984.0;0;44200000.0
2020-11-02;77244888.0;14498000.0;47721000.0;4686892889.0;2449317751.0;1467045329.0;655415520;-52721517.0;0;33223000.0
2020-11-03;-36997143.0;0.0;151120000.0;4647244070.0;1944349965.0;1756840822.0;829284024;-192070354.0;0;151120000.0
2020-11-04;-103962414.0;0.0;352596000.0;5224259094.0;1949289179.0;1947476546.0;1074213408;-220649238.0;0;352596000.0
2020-11-05;-85969085.0;77737000.0;332662000.0;5413966321.0;1913915964.0;1980333737.0;1346114328;-100809762.0;0;254925000.0
2020-11-06;-48910915.0;155393000.0;183442000.0;5341985898.0;1957412768.0;1906376537.0;1494412080;62762140.0;0;28049000.0
2020-11-07;-8982256.0;74471000.0;150830000.0;5109805940.0;1945447521.0;1605270216.0;1487065008;92874151.0;0;76359000.0
2020-11-08;-6487421.0;188437000.0;111969000.0;5032180807.0;2085611970.0;1607881225.0;1416052632;44592910.0;0;-76468000.0
2020-11-09;-63727411.0;182517000.0;166637000.0;5354494209.0;2006384127.0;2028223472.0;1394847600;-18600060.0;0;-15880000.0
2020-11-10;-50618359.0;0.0;251568000.0;5670460635.0;1898990303.0;2123680298.0;1443193968;-71241864.0;0;251568000.0
2020-11-11;;;;;;;1377458592;;0;
2020-11-12;;;;;;;1344530664;;0;
2020-11-13;;;;;;;1287206280;;0;
2020-11-14;;;;;;;1139349336;;0;
2020-11-15;;;;;;;1045771056;;0;
2020-11-16;;;;;;;1093863408;;0;
2020-11-17;9444233.0;69792000.0;292961000.0;5306809213.0;2096071239.0;1824703030.0;1148775360;-122954496.0;0;223169000.0
2020-11-18;25219367.0;59240000.0;80232000.0;5180717735.0;2177262174.0;1775825545.0;1176774648;-56541841.0;0;20992000.0
2020-11-19;-36286768.0;4170000.0;83386000.0;5325009548.0;2156341318.0;1844601192.0;1276493784;-166781673.0;0;79216000.0
2020-11-20;-79298879.0;17880000.0;202768000.0;5951834605.0;2099512068.0;2149893320.0;1592196096;-169708358.0;0;184888000.0
2020-11-21;-64951723.0;3750000.0;161384000.0;5634862946.0;2096535784.0;1723441601.0;1717559280;-69670907.0;0;157634000.0
2020-11-22;-52281809.0;670000.0;52592000.0;5451702470.0;2047250436.0;1692958872.0;1707208944;54134073.0;0;51922000.0
2020-11-23;-80942997.0;30019000.0;66699000.0;5874249245.0;2016491445.0;2144452009.0;1752924768;63560347.0;0;36680000.0
2020-11-24;-74658286.0;0.0;179717000.0;6186828689.0;2074225989.0;2217358643.0;1785541296;-21580529.0;0;179717000.0
2020-11-25;-97919863.0;16590000.0;224403000.0;6372877901.0;2094145884.0;2329338672.0;1834856160;-45066559.0;0;207813000.0
2020-11-26;-47369713.0;13580000.0;212134000.0;6526424304.0;2158652726.0;2365407605.0;1846511712;-7338201.0;0;198554000.0
2020-11-27;-55419599.0;0.0;168712000.0;6463879492.0;2141471660.0;2308863259.0;1895584176;-10278656.0;0;168712000.0
2020-11-28;-65299950.0;147806000.0;105754000.0;6001304959.0;2096550698.0;2033033186.0;1974405000;-16592359.0;0;-42052000.0
2020-11-29;-84841487.0;145896000.0;197346000.0;6372285369.0;2109778113.0;2095776190.0;2195454504;47099184.0;0;51450000.0
2020-11-30;-170523446.0;114000000.0;359951000.0;7005275380.0;2179225540.0;2406364899.0;2349765336;57254450.0;0;245951000.0
2020-12-01;-125004456.0;98912000.0;261837000.0;6895908037.0;2217096704.0;2417091495.0;2251051296;110966310.0;0;162925000.0
2020-12-02;-77656709.0;148927000.0;124780000.0;6975760222.0;2259605572.0;2497319114.0;2315635224;120954927.0;0;-24147000.0
2020-12-03;-45569399.0;223722000.0;150105000.0;6787668041.0;2237903645.0;2347929323.0;2316017472;72195378.0;0;-73617000.0
2020-12-04;-34699213.0;240923000.0;113176000.0;6612379960.0;2288001908.0;2255620369.0;2226199896;92983762.0;0;-127747000.0
2020-12-05;-26138352.0;265955000.0;232810000.0;6356493536.0;2205887529.0;2025426134.0;2179459176;124452848.0;0;-33145000.0
2020-12-06;-8892471.0;406168000.0;169337000.0;6172247856.0;2258639999.0;1995098618.0;2159228688;173681732.0;0;-236831000.0
2020-12-07;-22232586.0;232989000.0;241918000.0;6657300406.0;2234093000.0;2296837095.0;2137669848;98024158.0;0;8929000.0
2020-12-08;-23487693.0;522704000.0;204662000.0;6414639479.0;2201359018.0;2361896462.0;2187909696;106943329.0;0;-318042000.0
2020-12-09;-62463207.0;331734000.0;374185000.0;6952551748.0;2283094493.0;2450525591.0;2236939848;58085440.0;0;42451000.0
2020-12-10;-46604504.0;340328000.0;400897000.0;7049863699.0;2234724439.0;2472240466.0;2323930296;60872508.0;0;60569000.0
2020-12-11;;;;;;;2340761784;;0;
2020-12-12;;;;;;;2153609328;;0;
2020-12-13;;;;;;;1996655856;;0;
2020-12-14;;;;;;;1859757600;;0;
2020-12-15;;;;;;;1700921328;;0;
2020-12-16;;;;;;;1665212976;;0;
2020-12-17;-20286329.0;146936000.0;105540000.0;5837721039.0;2211965284.0;2025003755.0;1654430352;-70845947.0;0;-41396000.0
2020-12-18;-30396392.0;60186000.0;132699000.0;5798646051.0;2112449200.0;1940749096.0;1698327144;-86250421.0;0;72513000.0
2020-12-19;-30036641.0;53404000.0;123512000.0;5623928702.0;2227917951.0;1692858914.0;1658076504;-76321017.0;0;70108000.0
2020-12-20;-30459535.0;15430000.0;102940000.0;5704261573.0;2255697190.0;1720972248.0;1665537672;-55241618.0;0;87510000.0
2020-12-21;2308740.0;25731000.0;262499000.0;5783786653.0;2075238990.0;1788048518.0;1676418408;-65205806.0;0;236768000.0
2020-12-22;34118722.0;144052000.0;83094000.0;5247307393.0;2234030900.0;1638070408.0;1397041416;-26649366.0;0;-60958000.0
2020-12-23;69256529.0;0.0;20478000.0;5207305087.0;2170720732.0;1594918498.0;1346927352;-70969455.0;0;20478000.0
2020-12-24;-16096621.0;4030000.0;111048000.0;5235555935.0;2194505693.0;1469608899.0;1475515992;-209156273.0;0;107018000.0
